icd_code,icd_title
N320,Bladder-neck obstruction
J9500,Unspecified tracheostomy complication
S335XXS,"Sprain of ligaments of lumbar spine, sequela"
W5981XA,"Bitten by other nonvenomous reptiles, initial encounter"
A491,"Streptococcal infection, unspecified site"
Z85810,Personal history of malignant neoplasm of tongue
M948X8,"Other specified disorders of cartilage, other site"
S98022A,"Partial traumatic amp of left foot at ankle level, init"
V816XXA,"Occ of rail trn/veh injured by fall from rail trn/veh, init"
D224,Melanocytic nevi of scalp and neck
M75102,"Unsp rotatr-cuff tear/ruptr of left shoulder, not trauma"
I67848,Other cerebrovascular vasospasm and vasoconstriction
L658,Other specified nonscarring hair loss
E789,"Disorder of lipoprotein metabolism, unspecified"
D57811,Other sickle-cell disorders with acute chest syndrome
N907,Vulvar cyst
S0267XA,"Fracture of alveolus of mandible, init for clos fx"
S52321A,"Displaced transverse fracture of shaft of right radius, init"
H9589,"Oth postproc comp and disorders of the ear/mastd, NEC"
S61303A,"Unsp open wound of left middle finger w damage to nail, init"
S53001A,"Unspecified subluxation of right radial head, init encntr"
W292XXA,"Contact with other powered household machinery, init encntr"
E5112,Wet beriberi
S70262A,"Insect bite (nonvenomous), left hip, initial encounter"
S20162A,"Insect bite (nonvenomous) of breast, left breast, init"
F19229,"Oth psychoactive substance dependence w intoxication, unsp"
H53451,"Other localized visual field defect, right eye"
M80851A,"Oth osteopor w current path fracture, right femur, init"
S63631A,"Sprain of interphalangeal joint of left index finger, init"
S90452A,"Superficial foreign body, left great toe, initial encounter"
Z5189,Encounter for other specified aftercare
Z6741,"Type O blood, Rh negative"
S51831A,"Puncture wound w/o foreign body of right forearm, init"
T48291A,"Poisoning by oth drugs acting on muscles, accidental, init"
S62636B,"Disp fx of dist phalanx of r little finger, init for opn fx"
S83002A,"Unspecified subluxation of left patella, initial encounter"
L709,"Acne, unspecified"
I69859,Hemiplga following oth cerebvasc disease affecting unsp side
S52002A,"Unsp fracture of upper end of left ulna, init for clos fx"
T25432A,"Corrosion of unsp degree of left toe(s) (nail), init encntr"
S52502D,"Unsp fx the low end left rad, subs for clos fx w routn heal"
I781,"Nevus, non-neoplastic"
L511,Stevens-Johnson syndrome
V499XXD,"Car occupant (driver) (passenger) injured in unsp traf, subs"
S61151A,"Open bite of right thumb with damage to nail, init encntr"
S32312A,"Displaced avulsion fracture of left ilium, init for clos fx"
S92212B,"Disp fx of cuboid bone of left foot, init for opn fx"
K255,Chronic or unspecified gastric ulcer with perforation
S63252A,"Unspecified dislocation of right middle finger, init encntr"
S00521A,"Blister (nonthermal) of lip, initial encounter"
K821,Hydrops of gallbladder
S56222A,"Lacerat flexor musc/fasc/tend at forarm lv, left arm, init"
T8549XA,"Mech compl of breast prosthesis and implant, init encntr"
T180XXA,"Foreign body in mouth, initial encounter"
T401X4A,"Poisoning by heroin, undetermined, initial encounter"
I82423,"Acute embolism and thrombosis of iliac vein, bilateral"
S92532B,"Disp fx of dist phalanx of left less toe(s), init for opn fx"
S01101A,"Unsp open wound of right eyelid and periocular area, init"
W378XXA,"Explosn and rupture of pressurized tire, pipe or hose, init"
S0281XB,"Fracture of oth skull and facial bones, right side, 7thB"
S0230XA,"Fracture of orbital floor, unspecified side, init"
H10433,"Chronic follicular conjunctivitis, bilateral"
Z3400,"Encntr for suprvsn of normal first pregnancy, unsp trimester"
F1024,Alcohol dependence with alcohol-induced mood disorder
T467X5A,"Adverse effect of peripheral vasodilators, initial encounter"
S56912A,"Strain of unsp musc/fasc/tend at forarm lv, left arm, init"
A5403,"Gonococcal cervicitis, unspecified"
A5609,Other chlamydial infection of lower genitourinary tract
S21319A,"Lac w/o fb of unsp front wall of thrx w penet thor cav, init"
S2699XA,"Inj heart, unsp w or w/o hemopericardium, init encntr"
T22241A,"Burn of second degree of right axilla, initial encounter"
S42351B,"Displ commnt fx shaft of humerus, right arm, init for opn fx"
T481X2A,"Poisoning by skeletal muscle relaxants, self-harm, init"
T17920A,"Food in resp tract, part unsp causing asphyxiation, init"
H6090,"Unspecified otitis externa, unspecified ear"
S5701XA,"Crushing injury of right elbow, initial encounter"
S63274A,"Dislocation of unsp interphaln joint of r rng fngr, init"
I823,Embolism and thrombosis of renal vein
R749,"Abnormal serum enzyme level, unspecified"
Z89511,Acquired absence of right leg below knee
S42391B,"Oth fracture of shaft of right humerus, init for opn fx"
C3432,"Malignant neoplasm of lower lobe, left bronchus or lung"
Y901,Blood alcohol level of 20-39 mg/100 ml
H05013,Cellulitis of bilateral orbits
T82398A,"Mech compl of other vascular grafts, initial encounter"
R292,Abnormal reflex
H608X2,"Other otitis externa, left ear"
E42,Marasmic kwashiorkor
Q253,Supravalvular aortic stenosis
I7410,Embolism and thrombosis of unspecified parts of aorta
J09X3,Influenza due to ident novel influenza A virus w GI manifest
N828,Other female genital tract fistulae
C342,"Malignant neoplasm of middle lobe, bronchus or lung"
K8580,Other acute pancreatitis without necrosis or infection
S0262XB,"Fracture of subcondylar process of mandible, init for opn fx"
D801,Nonfamilial hypogammaglobulinemia
I70301,"Unsp athscl unsp type bypass of the extremities, right leg"
S32811A,"Mult fx of pelvis w unstable disrupt of pelvic ring, init"
S63094A,"Other dislocation of right wrist and hand, initial encounter"
B850,Pediculosis due to Pediculus humanus capitis
S00202A,"Unsp superfic injury of left eyelid and perioculr area, init"
G118,Other hereditary ataxias
I470,Re-entry ventricular arrhythmia
T24292A,"Burn 2nd deg mul sites of left lower limb, ex ank/ft, init"
T85828A,"Fibrosis due to other internal prosth dev/grft, init"
T22012A,"Burn of unspecified degree of left forearm, init encntr"
S50901A,"Unspecified superficial injury of right elbow, init encntr"
S1121XA,"Laceration w/o fb of pharynx and cervical esophagus, init"
S86822A,"Laceration of musc/tend at lower leg level, left leg, init"
H00035,Abscess of left lower eyelid
S06330A,"Contus/lac cereb, w/o loss of consciousness, init"
S56812A,"Strain of musc/fasc/tend at forearm level, left arm, init"
Z77011,Contact with and (suspected) exposure to lead
D492,"Neoplasm of unsp behavior of bone, soft tissue, and skin"
V8609XA,"Driver of oth sp off-rd mv injured in traffic accident, init"
S62211A,"Bennett's fracture, right hand, init for clos fx"
T719XXA,"Asphyxiation due to unspecified cause, initial encounter"
T795XXA,"Traumatic anuria, initial encounter"
Q628,Other congenital malformations of ureter
F321,"Major depressive disorder, single episode, moderate"
I43,Cardiomyopathy in diseases classified elsewhere
S56427A,"Lacerat extn musc/fasc/tend r little fngr at forarm lv, init"
Q893,Situs inversus
T384X5A,"Adverse effect of oral contraceptives, initial encounter"
Z8661,Personal history of infections of the central nervous system
S66327A,"Lacerat extn musc/fasc/tend l lit fngr at wrs/hnd lv, init"
S32442A,"Disp fx of posterior column of left acetabulum, init"
S60219A,"Contusion of unspecified wrist, initial encounter"
I318,Other specified diseases of pericardium
V405XXA,"Car driver injured in collision w ped/anml in traf, init"
K2971,"Gastritis, unspecified, with bleeding"
K264,Chronic or unspecified duodenal ulcer with hemorrhage
S62121A,"Disp fx of lunate, right wrist, init for clos fx"
V100XXA,"Pedl cyc driver injured in clsn w ped/anml nontraf, init"
C3401,Malignant neoplasm of right main bronchus
J920,Pleural plaque with presence of asbestos
I780,Hereditary hemorrhagic telangiectasia
S61214D,"Laceration w/o fb of r rng fngr w/o damage to nail, subs"
F985,Adult onset fluency disorder
M84475A,"Pathological fracture, left foot, init encntr for fracture"
Z87311,Personal history of (healed) other pathological fracture
M2634,Vertical displacement of fully erupted tooth or teeth
W01119A,"Fall same lev fr slip/trip w strk agnst unsp sharp obj, init"
W16032A,"Fall into swimming pool strk wall causing oth injury, init"
F203,Undifferentiated schizophrenia
Z711,Person w feared hlth complaint in whom no diagnosis is made
S60229A,"Contusion of unspecified hand, initial encounter"
S92301A,"Fracture of unsp metatarsal bone(s), right foot, init"
S88112A,"Complete traum amp at lev betw kn and ankl, l low leg, init"
F72,Severe intellectual disabilities
S82141B,"Displaced bicondylar fx r tibia, init for opn fx type I/2"
V474XXA,"Prsn brd/alit a car injured in clsn w statnry object, init"
S53025A,"Posterior dislocation of left radial head, initial encounter"
S61302A,"Unsp open wound of r mid finger w damage to nail, init"
S62390A,"Oth fracture of second metacarpal bone, right hand, init"
S72021A,"Disp fx of epiphysis (separation) (upper) of r femur, init"
I408,Other acute myocarditis
N643,Galactorrhea not associated with childbirth
S96122A,"Lacerat msl/tnd lng extn msl toe at ank/ft lev, l foot, init"
L89214,"Pressure ulcer of right hip, stage 4"
N2886,Ureteritis cystica
T23571A,"Corrosion of first degree of right wrist, initial encounter"
E804,Gilbert syndrome
C139,"Malignant neoplasm of hypopharynx, unspecified"
C320,Malignant neoplasm of glottis
T8361XA,"I/I react d/t implanted penile prosthesis, initial encounter"
X713XXA,"Intentional self-harm by drown in natural water, init"
H15003,"Unspecified scleritis, bilateral"
L502,Urticaria due to cold and heat
Y9367,"Activity, basketball"
A5409,Other gonococcal infection of lower genitourinary tract
C92Z1,"Other myeloid leukemia, in remission"
Z1329,Encounter for screening for oth suspected endocrine disorder
X810XXA,"Self-harm by jumping or lying in front of mtr veh, init"
S83194A,"Other dislocation of right knee, initial encounter"
I82813,"Embolism and thombos of superfic veins of low extrm, bi"
E850,Non-neuropathic heredofamilial amyloidosis
K858,Other acute pancreatitis
M1A0520,"Idiopathic chronic gout, left hip, without tophus (tophi)"
M1A0510,"Idiopathic chronic gout, right hip, without tophus (tophi)"
M1A0620,"Idiopathic chronic gout, left knee, without tophus (tophi)"
M1A0610,"Idiopathic chronic gout, right knee, without tophus (tophi)"
S43122A,"Dislocation of l acromioclav jt, 100%-200% displacmnt, init"
Z189,"Retained foreign body fragments, unspecified material"
B9562,Methicillin resis staph infct causing diseases classd elswhr
T84032A,"Mech loosening of internal right knee prosthetic joint, init"
M85551,"Aneurysmal bone cyst, right thigh"
K761,Chronic passive congestion of liver
O2941,"Spinal and epidur anesth induce hdache dur preg, first tri"
K82A1,Gangrene of gallbladder in cholecystitis
T82392A,"Mech compl of femoral arterial graft (bypass), init encntr"
L89512,"Pressure ulcer of right ankle, stage 2"
S68110A,"Complete traumatic MCP amputation of r idx fngr, init"
S52532D,"Colles' fx left radius, subs for clos fx w routn heal"
T84010A,"Broken internal right hip prosthesis, initial encounter"
T375X2A,"Poisoning by antiviral drugs, intentional self-harm, init"
T23332A,"Burn of 3rd deg mu left fingers (nail), not inc thumb, init"
T23331A,"Burn of 3rd deg mu right fingers (nail), not inc thumb, init"
T23052A,"Burn of unspecified degree of left palm, initial encounter"
M4632,"Infection of intervertebral disc (pyogenic), cervical region"
V00128A,"Other non-in-line roller-skating accident, initial encounter"
S1087XA,"Other superficial bite of oth part of neck, init encntr"
T83018A,"Breakdown (mechanical) of other urinary catheter, init"
Y92007,Garden or yard of unsp non-institut residence as place
J850,Gangrene and necrosis of lung
J9311,Primary spontaneous pneumothorax
C4021,Malignant neoplasm of long bones of right lower limb
S93402D,"Sprain of unspecified ligament of left ankle, subs encntr"
S31104A,"Unsp opn wnd abd wall, left low q w/o penet perit cav, init"
S31103A,"Unsp opn wnd abd wall, right low q w/o penet perit cav, init"
S11021A,"Laceration without foreign body of trachea, init encntr"
I4430,Unspecified atrioventricular block
S63400A,"Traum rupture of unsp ligmt of r idx fngr at MCP/IP jt, init"
G970,Cerebrospinal fluid leak from spinal puncture
E279,"Disorder of adrenal gland, unspecified"
J0191,"Acute recurrent sinusitis, unspecified"
S9302XA,"Subluxation of left ankle joint, initial encounter"
R351,Nocturia
G003,Staphylococcal meningitis
S63236A,"Sublux of proximal interphaln joint of r little finger, init"
S72491C,"Oth fx lower end of right femur, init for opn fx type 3A/B/C"
Q8501,"Neurofibromatosis, type 1"
Q0700,Arnold-Chiari syndrome without spina bifida or hydrocephalus
S56922A,"Lacerat unsp musc/fasc/tend at forarm lv, left arm, init"
C49A0,"Gastrointestinal stromal tumor, unspecified site"
B779,"Ascariasis, unspecified"
M2500,"Hemarthrosis, unspecified joint"
S61219D,"Laceration w/o fb of unsp finger w/o damage to nail, subs"
T85738A,"I/I react d/t other nrv sys device, implnt or graft, init"
H510,Palsy (spasm) of conjugate gaze
K0490,Unspecified diseases of pulp and periapical tissues
G622,Polyneuropathy due to other toxic agents
M1A9XX1,"Chronic gout, unspecified, with tophus (tophi)"
M10311,"Gout due to renal impairment, right shoulder"
L89309,"Pressure ulcer of unspecified buttock, unspecified stage"
R457,"State of emotional shock and stress, unspecified"
X111XXA,"Contact with running hot water, initial encounter"
M5115,"Intvrt disc disorders w radiculopathy, thoracolumbar region"
D731,Hypersplenism
L03042,Acute lymphangitis of left toe
O074,Failed attempted termination of pregnancy w/o complication
L550,Sunburn of first degree
N131,"Hydronephrosis w ureteral stricture, NEC"
T82837A,"Hemorrhage due to cardiac prosth dev/grft, initial encounter"
H15011,"Anterior scleritis, right eye"
Q8503,Schwannomatosis
S52522A,"Torus fracture of lower end of left radius, init for clos fx"
S14105A,"Unsp injury at C5 level of cervical spinal cord, init encntr"
T85615A,"Brkdwn other nervous sys device, implant or graft, init"
S52031B,"Disp fx of olecran pro w intartic extn r ulna, 7thB"
V845XXA,"Driver of special agricultural vehicle injured nontraf, init"
I82493,"Acute embolism and thombos of deep vein of low extrm, bi"
S41142A,"Puncture wound w foreign body of left upper arm, init encntr"
