icd_code,icd_title
86409,LIVER INJURY NEC-CLOSED
83906,DISLOC 6TH CERV VERT-CL
87271,OPEN WND EAR DRUM-COMPL
9283,CRUSHING INJURY TOE
2739,DIS PLAS PROTEIN MET NOS
52475,VERTICAL DISPLACEMENT OF ALVEOLUS AND TEETH
4429,ANEURYSM NOS
4242,NONRHEUM TRICUSP VAL DIS
53440,CHR MARGINAL ULCER W HEM
30720,TIC DISORDER NOS
29665,"BIPOL AFF, MIX-PART REM"
S01312A,"Laceration without foreign body of left ear, init encntr"
W01190A,"Fall same lev from slip/trip w strike agnst furniture, init"
R270,"Ataxia, unspecified"
1609,MAL NEO ACCESS SINUS NOS
82340,"TORUS FRACTURE,TIBIA ALONE"
67404,CEREBROVASC DIS-POSTPART
7935,NONSPECIFIC (ABNORMAL) FINDINGS ON RADIOLOGICAL AND OTHER EXAMINATION OF GENITOURINARY ORGANS
1622,MALIG NEO MAIN BRONCHUS
11284,CANDIDAL ESOPHAGITIS
73310,PATHOLOGIC FX UNSPECIFIED SITE
60499,ORCHITIS/EPIDIDYMIT NEC
6289,FEMALE INFERTILITY NOS
V712,OBSERV-SUSPECT TB
86404,"LIVER LACERATION, MAJOR"
48241,METHICILLIN SUSCEPTIBLE PNEUMONIA DUE TO STAPHYLOCOCCUS AUREUS
20412,"CHRONIC LYMPHOID LEUKEMIA, IN RELAPSE"
7321,JUV OSTEOCHONDROS PELVIS
9831,TOXIC EFFECT ACIDS
E8641,ACC POISON-ACIDS
71981,JOINT DIS NEC-SHLDER
81406,FX TRAPEZOID BONE-CLOSED
20010,LYMPHOSARCOMA UNSPEC
94123,2ND DEG BURN LIP
94129,2ND DEG BURN HEAD-MULT
78469,SYMBOLIC DYSFUNCTION NEC
E9334,ADV EFF ENZYMES NEC
80050,OPN SKULL VAULT FRACTURE
28861,LYMPHOCYTOSIS (SYMPTOMATIC) 
20071,"LARGE CELL LYMPHOMA, LYMPH NODES OF HEAD, FACE, AND NECK"
80160,OP SKL BASE FX/CEREB LAC
66131,PRECIPITATE LABOR-DELIV
81513,FX METACARPAL SHAFT-OPEN
E9685,TRANSPORT VEHICLE
E0069,OTHER ACTIVITY INVOLVING OTHER SPORTS AND ATHLETICS PLAYED INDIVIDUALLY
73321,SOLITARY BONE CYST
20929,MALIGNANT CARCINOID TUMOR OF OTHER SITES
V8301,ASTYMPTOMATIC HEMOPHILIA A CARRIER
4243,PULMONARY VALVE DISORDER
37724,PSEUDOPAPILLEDEMA
4404,CHRONIC TOTAL OCCLUSION OF ARTERY OF THE EXTREMITIES
5309,ESOPHAGEAL DISORDER NOS
79959,OTHER SIGNS AND SYMPTOMS INVOLVING COGNITION
64623,RENAL DIS NOS-ANTEPARTUM
63510,LEGAL ABOR W HEMORR-UNSP
73629,ACQ FINGER DEFORMITY NEC
27540,UNSPEC CACIUM METAB DISORDER
9136,FOREIGN BODY FOREARM
94403,BURN NOS MULT FINGERS
04119,OTHER STAPHYLOCOCCUS
E9238,EXPLOSIVES ACCIDENT NEC
9942,EFFECTS OF HUNGER
E9041,LACK OF FOOD
36442,RUBEOSIS IRIDIS
29990,CHILD PSYCHOS NOS-ACTIVE
29654,BIPOL DEPR-SEV W PSYCH
6267,POSTCOITAL BLEEDING
5271,SALIVARY GLND HYPRTROPHY
9766,POISON-ENT PREPARATION
94513,1ST DEG BURN ANKLE
20030,"MARGINAL ZONE LYMPHOMA, UNSPECIFIED SITE, EXTRANODAL AND SOLID ORGAN SITES"
42833,ACUTE ON CHRONIC DIASTOLIC HEART FAILURE
7815,CLUBBING OF FINGERS
1572,MAL NEO PANCREAS TAIL
7942,ABN PULMONARY FUNC STUDY
2138,BEN NEO BONES ANKLE/FOOT
78833,MIXED INCONTINENCE
6948,BULLOUS DERMATOSES NEC
E9370,ADV EFF BARBITURATES
71959,JT STIFFNESS NEC-MULT JT
46410,AC TRACHEITIS NO OBSTRUC
90453,INJ POST TIBIAL ARTERY
V5350,FITTING AND ADJUSTMENT OF INTESTINAL APPLIANCE AND DEVICE
44020,UNSPEC ATHEROSCLEROSIS-EXT
V558,ATTN TO ARTIF OPEN NEC
94521,2ND DEG BURN TOE
81252,"FX HUMER, LAT CONDYL-OPN"
9228,MULTIPLE CONTUSION TRUNK
20301,MULTIPLE MYELOMA-IN REMISSION
49321,CHRONIC ASTHMA W/COPD W/STAT ASTHM
6310,INAPPROPRIATE CHANGE IN QUANTITATIVE HUMAN CHORIONIC GONADOTROPIN (HCG) IN EARLY PREGNANCY
27489,GOUT W MANIFESTATION NEC
2891,CHRONIC LYMPHADENITIS
1255,MANSONELLA OZZARDI INFEC
34511,GEN CONVULSIVE EPILEPSY WITH INTRACTABLE EPILEPSY
E8200,SNOW VEH ACC-DRIVER
2638,PROTEIN-CAL MALNUTR NEC
4919,CHRONIC BRONCHITIS NOS
86403,"LIVER LACERATION, MOD"
E8268,PED CYCLE ACC-PERS NEC
61801,"CYSTOCELE, MIDLINE"
5269,JAW DISEASE NOS
73329,BONE CYST NEC
36130,RETINAL DEFECT NOS
34681,"OTHER FORMS OF MIGRAINE, WITH INTRACTABLE MIGRAINE, SO STATED, WITHOUT MENTION OF STATUS MIGRAINOSUS"
94319,1ST DEG BURN ARM-MULT
2391,RESPIRATORY NEOPLASM NOS
66984,COMPL DELIV NEC-POSTPART
66404,DEL W 1 DEG LAC-POSTPART
E9870,UNDET CIRC-FALL RESIDENC
4560,ESOPHAG VARICES W BLEED
9099,LATE EFF EXTER CAUSE NEC
2827,HEMOGLOBINOPATHIES NEC
83819,DISLOCAT FOOT NEC-OPEN
55093,RECUR BILAT INGUIN HERN
3593,FAMIL PERIODIC PARALYSIS
51883,CHRONIC RESPIRATORY FAILURE
1986,SECOND MALIG NEO OVARY
47879,DISEASE OF LARYNX NEC
04184,OTHER ANAEROBE INFECTION
64841,MENTAL DISORDER-DELIVER
83210,DISLOCAT ELBOW NOS-OPEN
80227,FX ALVEOLAR BORD MAND-CL
4400,AORTIC ATHEROSCLEROSIS
7359,ACQ DEFORMITY OF TOE NOS
78935,ABDOM/PELV SWELL/MASS PERIUMBIL
9627,POISONING-THYROID/DERIV
4011,BENIGN HYPERTENSION
2388,UNCERT BEHAVIOR NEO NEC
99654,BREAST PRSTHESIS MALFUNC
80420,CL SKL/OTH FX/MENING HEM
85141,CEREBELL CONTUS W/O COMA
6983,LICHENIFICATION
29641,"BIPOLAR AFF, MANIC-MILD"
4371,AC CEREBROVASC INSUF NOS
75650,OSTEODYSTROPHY NOS
V6282,"BEREAVEMENT, UNCOMPLICAT"
E9674,CHILD/ADULT ABUSE BY CHILD
86222,ESOPHAGUS INJURY-CLOSED
99641,MECHANICAL LOOSENING OF PROSTHETIC JOINT
24990,"SECONDARY DIABETES MELLITUS WITH UNSPECIFIED COMPLICATION, NOT STATED AS UNCONTROLLED, OR UNSPECIFIED"
82533,FX CUBOID-OPEN
5286,LEUKOPLAKIA ORAL MUCOSA
1714,MAL NEO SOFT TIS THORAX
82390,FX TIBIA NOS-OPEN
20511,CHRONIC MYELOID LEUK-IN REMISS
80146,CL SKUL BASE FX-COMA NOS
E8381,WATERCRAFT ACC NEC-POWER
E9677,CHILD/ADULT AB-OTHR RELATIVE
75610,ANOMALY OF SPINE NOS
0701,HEPATITIS A W/O COMA
6390,POSTABORTION GU INFECT
78341,FAILURE TO THRIVE (IN CHILDHOOD)
9808,TOXIC EFFECT ALCOHOL NEC
E8608,ACC POISON-ALCOHOL NEC
V2382,"SUPERVISION, HIGH RISK PREGN-ELDER MULTIGRAV"
20923,MALIGNANT CARCINOID TUMOR OF THE STOMACH
E9301,ADV EFF ANTIFUNG ANTBIOT
7283,MUSCLE DISORDERS NEC
80176,OPN SKL BASE FX-COMA NOS
64614,EDEMA/EXCESS WT IN PREG-POSTPARTUM
7816,MENINGISMUS
9057,LATE EFFEC SPRAIN/STRAIN
84501,SPRAIN OF ANKLE DELTOID
85223,SUBDURAL HEMORR-MOD COMA
E8694,SECOND-HAND TOBACCO SMOKE
6970,LICHEN PLANUS
72691,"EXOSTOSIS, SITE NOS"
28261,HB-SS DISEASE W/O CRISIS
59989,OTHER DISORDER-URINARY TRACT
4162,CHRONIC PULMONARY EMBOLISM
2166,BENIGN NEO SKIN ARM
1270,ASCARIASIS
E9231,BLASTING MATERIALS ACCID
98982,TOXIC EFFECT OF LATEX
E8263,PED CYC ACC-OCC ANIM VEH
V0489,"PROPHYLACTIC VACCINE AND INNOC., OTH.VIRAL"
36811,SUDDEN VISUAL LOSS
4421,RENAL ARTERY ANEURYSM
5765,SPASM SPHINCTER OF ODDI
29043,ARTERIOSCLER DEPRESSIVE
9509,INJ OPTIC NERV/PATH NOS
82311,FX UPPER END FIBULA-OPEN
81312,FX CORONOID PRO ULNA-OPN
94335,3RD DEG BURN SHOULDER
30403,OPIOID DEPENDENCE-REMISS
E9335,ADV EFF VITAMINS NEC
71886,JT DERANGEMENT NEC-L/LEG
3859,DIS MID EAR/MASTOID NOS
V431,LENS REPLACEMENT NEC
E9100,WATER-SKIING ACCIDENT
E8708,ACC CUT IN MED CARE NEC
E9493,ADV EFF YELLOW FEVER VAC
53350,CHR PEPTIC ULCER W PERF
37274,CONJUNCTIVA VASC ANOMALY
E9281,EXPOSURE TO NOISE
5080,AC PUL MANIF D/T RADIAT
71651,POLYARTHRITIS NOS-SHLDER
4613,AC SPHENOIDAL SINUSITIS
8742,OPEN WOUND THYROID GLAND
1533,MAL NEO SIGMOID COLON
2913,ALCOHOL HALLUCINOSIS
3541,MEDIAN NERVE LESION NEC
V6549,SPECIFIED COUNSELING
V2541,CONTRACEPT PILL SURVEILL
42820,"SYSTOLIC HEART FAIL, UNSPEC"
9402,ALKAL BURN CORNEA/CONJUN
86512,SPLEEN CAPSULAR TEAR-OPN
71915,HEMARTHROSIS-PELVIS
29382,ORGANIC HALLUCINOSIS SYN
85146,CEREBELL CONTUS-COMA NOS
71196,INF ARTHRIT NOS-L/LEG
04100,STREPTOCOCCUS UNSPECIFIED
71533,LOC OSTEOART NOS-FOREARM
1834,MALIG NEO PARAMETRIUM
37202,AC FOLLIC CONJUNCTIVITIS
7915,GLYCOSURIA
71645,TRANS ARTHROPATHY-PELVIS
7836,POLYPHAGIA
E9473,ADV EFF ALCOHOL DETER
59000,CHR PYELONEPHRITIS NOS
9340,FOREIGN BODY IN TRACHEA
38619,PERIPHERAL VERTIGO NEC
53310,AC PEPTIC ULCER W PERFOR
44401,SADDLE EMBOLUS OF ABDOMINAL AORTA
E8659,ACC POISN-FOOD/PLANT NOS
7249,BACK DISORDER NOS
30022,AGORAPHOBIA W/O PANIC
E9554,SUICIDE-FIREARM NEC
0862,CHAGAS DISEASE NOS
9348,FB TRACH/BRONCH/LUNG NEC
71698,ARTHROPATHY NOS-OTH SITE
81300,FX UPPER FOREARM NOS-CL
V5889,OTHER SPECIFIED AFTERCARE
E8001,RR COLL NOS-PASSENGER
6249,NONINFLAM DIS VULVA NOS
2451,SUBACUTE THYROIDITIS
E9679,CHILD ABUSE NOS
83805,DISL METATARSOPHALANG-CL
E8183,MV TRAFF ACC-MCYCL PSGR
80032,CL SKULL VLT FX-BRF COMA
80132,CL SKUL BASE FX-BRF COMA
33383,SPASMODIC TORTICOLLIS
E9659,ASSAULT-EXPLOSIVE NOS
E0179,OTHER ACTIVITY INVOLVING EXTERNAL MOTION
82532,"FX NAVICULAR, FOOT-OPEN"
E9854,UNDETER CIRC-FIREARM NEC
6119,BREAST DISORDER NOS
99585,OTH ADULT ABUSE AND NEGLECT
4918,CHRONIC BRONCHITIS NEC
2394,BLADDER NEOPLASM NOS
7469,CONG HEART ANOMALY NOS
4378,CEREBROVASC DISEASE NEC
67303,OB AIR EMBOLISM-ANTEPART
92810,CRUSHING INJ LOWER LEG
9635,POISONING-VITAMINS NEC
9195,INSECT BITE NEC-INFECTED
2912,ALCOHOLIC DEMENTIA NEC
78056,SLEEP STAGE DYSFUNCTIONS
73345,"ASEPTIC NECROSIS OF BONE, JAW"
E9336,ADV EFFECT ORAL BISPHOSPHOMATES
99589,ADVERSE EFFECT NEC
E9322,ADV EFF OVARIAN HORMONES
66193,ABNORM LABOR NOS-ANTEPAR
86100,HEART INJURY NOS-CLOSED
28732,EVANS SYNDROME
5690,ANAL & RECTAL POLYP
3562,HERED SENSORY NEUROPATHY
04101,GROUP A STREPTOCOCCUS
38861,CEREBROSP FLUID OTORRHEA
1309,TOXOPLASMOSIS NOS
2915,ALCOHOLIC JEALOUSY
64254,SEV PREECLAMP-POSTPARTUM
2871,THROMBOCYTOPATHY
28739,OTHER PRIMARY THROMBOCYTOPENIA
4266,OTHER HEART BLOCK
0075,CYCLOSPORIASIS
37215,PARASITIC CONJUNCTIVITIS
38910,SENSORNEUR HEAR LOSS NOS
99809,"POSTOPERATIVE SHOCK, OTHER"
9927,HEAT EDEMA
32742,REM SLEEP BEHAVIOR DISORDER
72979,NONTRAUMATIC COMPARTMENT SYNDROME OF OTHER SITES
V1000,HX OF GI MALIGNANCY NOS
87211,OPEN WOUND AURICLE-COMPL
1109,DERMATOPHYTOSIS SITE NOS
34281,OTHER HEMIPLEG DOMINANT SIDE
65143,TRIP PREG W/FETAL LOSS & RETENT OF 1 OR MORE FETUS ANTEPARTUM
9894,TOXIC EFF PESTICIDES NEC
E8634,ACC POISON-PESTICIDE NEC
30780,PSYCHOGENIC PAIN NOS
94305,BURN NOS SHOULDER
78843,NOCTURIA
81411,"FX NAVICULAR, WRIST-OPEN"
44023,ATHEROSCLEROSIS EXT W/ULCER
27482,GOUTY TOPHI SITE NEC
9761,POISONING-ANTIPRURITICS
V1069,HX OF LEUKEMIA NEC
66454,PERIN HEMATOMA-POSTPART
3612,SEROUS RETINA DETACHMENT
30431,CANNABIS DEPEND-CONTIN
90081,INJ EXTERN JUGULAR VEIN
5991,URETHRAL FISTULA
37124,EDEMA D/T CONTACT LENS
9137,FOREIGN BODY FOREARM-INF
V422,HEART VALVE TRANSPLANT
61802,"CYSTOCELE, LATERAL"
4230,HEMOPERICARDIUM
27900,HYPOGAMMAGLOBULINEM NOS
E8784,ABN REACT-PLAST SURG NEC
3240,INTRACRANIAL ABSCESS
3319,CEREB DEGENERATION NOS
81320,FX SHAFT FOREARM NOS-CL
V3000,SINGLE LIVEBORN-IN HOSP. W/O CESAREAN SECTION
V301,SINGL LIVEBRN-BEFORE ADM
64513,"POST TERM PREGNANCY (40-42 WEEKS), ENTEPARTUM CONDITION OR COMPLICATION"
37251,PINGUECULA
2558,ADRENAL DISORDER NEC
0794,HUMAN PAPILLOMA VIRUS
E8497,ACCID IN RESIDENT INSTIT
9349,FB RESPIRATORY TREE NOS
8870,"AMPUT BELOW ELB, UNILAT"
81511,FX 1ST METACARP BASE-OPN
08240,"EHRLICHIOSIS,UNSPECIFIED"
81110,FX SCAPULA NOS-OPEN
70901,VITILIGO
3221,EOSINOPHILIC MENINGITIS
94115,1ST DEG BURN NOSE
45930,CHRONIC VENOUS HYPERTENSION WITHOUT COMPLICATIONS
83219,DISLOCAT ELBOW NEC-OPEN
30151,CHR FACTITIOUS ILLNESS
73006,AC OSTEOMYELITIS-L/LEG
67523,MASTITIS-ANTEPARTUM
81230,FX HUMERUS NOS-OPEN
78964,ABDOMINAL TENDERNESS LLQ
6081,SPERMATOCELE
4467,TAKAYASU'S DISEASE
485,"BRONCHOPNEUMONIA,ORGANISM UNSPECIFIED"
78033,POST TRAUMATIC SEIZURES
5291,GEOGRAPHIC TONGUE
V163,FAMILY HX-BREAST MALIG
9128,SUPERF INJ SHLDR/ARM NEC
V694,LACK OF ADEQUATE SLEEP
71662,MONOARTHRITIS NOS-UP/ARM
E9176,CROWD ACCIDENT WITH FALL
E8384,WATERCRAFT ACC NEC-SKIER
99701,CNS COMP
3789,EYE MOVEMNT DISORDER NOS
E8128,MV COLLIS NOS-PERS NEC
9809,TOXIC EFFECT ALCOHOL NOS
1712,MAL NEO SOFT TISSUE ARM
V4459,OTHER CYSTOSTOMY STATUS
9799,POIS-VACCINE/BIOLOG NEC
9041,INJ SUPERFIC FEMORAL ART
6227,MUCOUS POLYP OF CERVIX
E9081,TORNADO
4957,VENTILATION PNEUMONIT
9111,ABRASION TRUNK-INFECTED
9153,BLISTER FINGER-INFECTED
78942,ABDOMINAL RIGIDITY LUQ
5851,"CHRONIC KIDNEY DISEASE, STAGE I"
34989,CNS DISORDER NEC
1887,MALIG NEO URACHUS
44029,OTHER ATHEROSCLEROSIS EXTREM
78452,FLUENCY DISORDER IN CONDITIONS CLASSIFIED ELSEWHERE
9479,BURN INTERNAL ORGAN NOS
80035,CL SKUL VLT FX-DEEP COMA
80135,CL SKL BASE FX-DEEP COMA
80425,CL SKUL/OTH FX-DEEP COMA
